instance,gini_clause_size,gini_var_occurrence,gini_lit_occurrence,avg_overlap_vars,avg_overlap_lits
2fc35010a98ace1e25494372817a8250-x9-06070.sat.sanitized,0.10866,0.0442951,0.325426,0.529143,0.497453
d37b1ec35be2d14b573872e545997dda-x9-06093.sat.sanitized,0.108629,0.0441011,0.325458,0.529135,0.497478
80bf23bf9d7b4275fccbeb9c8a65ab7b-okgen-c2600-v400-s1700106934-1700106934,0.0,0.130069,0.185325,0.335157,0.334267
03d9b7f7c619fdf000a1ba5eab146379-unif-k5-r20.275-v1280-c25952-S2572867284453527358,0.0,0.0577277,0.0796409,0.201252,0.200623
5d7bc1fb0f3269d88f732d3fb81abe59-16_16_booth_wallace_origin_and_default_mapped_bit29,0.0914359,0.274871,0.284716,0.433919,0.394451
753c9ef4667230d97f4c26307df9e817-vmpc_26.shuffled-as.sat05-1946,0.0961789,0.00200664,0.263024,0.420677,0.429925
e60248099ffb21bc281a8bbc18a4cd7f-7cnf20_90000_90000_2.shuffled,0.0,0.010972,0.0241716,0.357614,0.228926
a3afd3929187eb7a892148331330b39c-unif-k7-r89-v75-c6675-S2073320038-053,0.0,0.017267,0.029007,0.182398,0.161383
3a88a2165770da9d11acf860ffc3b0c6-x9-09025.sat.sanitized,0.108461,0.053088,0.330594,0.528953,0.497529
786c262f67b94bc76d632e142b20dcfb-hid-uns-enc-6-1-0-0-0-0-22883,0.365156,0.258678,0.357179,0.378539,0.341959
79391ed5a7f19b947cefe7af1178146a-21_1,0.0720019,0.216422,0.218482,0.444149,0.380661
d8c2c02db7dad20cfe26ddc07c13ec6e-unif-c4225-v650-s713109474,0.0,0.129032,0.182843,0.334282,0.333834
e590f7b8abf663e290d66d730817da24-unif-k7-r89-v60-c5340-S1319091742-10.SAT.shuffled,0.0,0.0251311,0.0341497,0.1942,0.166523
964b160324a03e992299486e1faaa322-x9-05008.sat.sanitized,0.108598,0.0447308,0.325902,0.529122,0.497502
b3c587501567db72e6e66c6930cf15ed-StConn_7_128.sanitized,0.152983,0.0746536,0.248119,0.483206,0.452859
7ee692a007ac5d44188e3a96f38cbe31-bench_8949.smt2,0.107807,0.274211,0.286586,0.456796,0.403333
63be8eb750fec370d232ce328c888c36-unif-k4-r9.931-v2240-c22245-S347487136971237266,0.0,0.0895006,0.127009,0.250503,0.250248
f1dbcb2fe6193ab8334be18504e1b3fb-unif-k4-r9.526-v4800-c45725-S4652422105385764845,0.0,0.0923469,0.129665,0.250239,0.25012
9c63921afdc7bd26d15a76e0c74f2d6d-glassyb-v648-s1972442008,0.0,0.000329266,0.157112,0.334292,0.333749
ece0119b0e046fc9de919ab6e0f9810b-Schur_160_5_d38,0.0276161,0.173648,0.577392,0.35103,0.35106
0ec838a0bcda738c193c8ca61ae86986-puzzle31_sat,0.106849,0.363189,0.388948,0.386786,0.356571
da80902ff63fe984b7efaa066469b860-unif-k5-r21.3-v110-c2343-S398733532-072,0.0,0.0554604,0.080175,0.215404,0.207608
83137397b750ada740591a21f2a32049-x9-07064.sat.sanitized,0.108497,0.0478183,0.327831,0.529051,0.497553
ce37e844d833fb789db6cd7fd2d4c916-fla-barthel-360-2,0.0,0.152126,0.223167,0.335129,0.334083
0922feab75c35d04d9b8df69013a6df0-toughsat_22bits_0,0.163514,0.516062,0.518671,0.335729,0.238145
5c6f8434a29d20cef4d2bdbb14a28c66-fla-barthel-260-3,0.0,0.155426,0.218858,0.335707,0.334476
c5620aef0f003a2ed5da25adeb51209b-bench_1762.smt2,0.0943477,0.268523,0.271094,0.448365,0.394452
e61e3eeaabbdfee8290835d63d56dc2e-unif-k5-r21.117-v580-c12248-S8750973933177740835,0.0,0.0563072,0.0782584,0.202768,0.201389
3d4be5a280acbde7f70e4d7c03d7b04e-bench_7504.smt2,0.118209,0.326829,0.342422,0.404484,0.389215
eabd4d39be323e1c55fc0fe47d8b5bae-okgen-c4225-v650-s937266451-937266451,0.0,0.130919,0.175666,0.334378,0.333843
6f6250ce0c25eb4e033579cd9d1b5745-gt-ordering-sat-gt-030.sat05-1295.reshuffled-07,0.0161251,0.033372,0.162811,0.342456,0.337996
df78740e173771ba0caf37d952bb231b-SGI_30_50_30_20_5-dir.shuffled-as.sat03-110,0.00611423,0.137969,0.562431,0.500591,0.5
5dc5185101e1d439d14f0a04acfa9bfb-28_2,0.0703012,0.219652,0.221724,0.431751,0.375451
7c6cdad981acaf87d4fa902d395befc8-unif-k5-r21.117-v350-c7391-S7994450980614949175,0.0,0.0552695,0.0752872,0.204651,0.202259
32a0dcfca01887e572dbd3a22e6c9063-fdmus_b14_206,0.0924284,0.205832,0.24327,0.497792,0.459467
22eb13d4157efb76bf6b308d83618a7e-dead-dnd009.shuffled-as.sat05-3115,0.362292,0.514437,0.615806,0.33453,0.316262
10253f0a4b37654146aaf73a9fbbd929-complete-500-0.1-15-98765432150015,0.625315,0.498085,0.682824,0.275959,0.121494
8c26170296e1b24a04c7e3a4f4cc07b6-4col160_9_9.shuffled,0.00155844,0.000510802,0.000515682,0.523455,0.340989
28fdac040b6b803608e5e992356825f4-unif2p-p0.9-v810-c2932-S1955492734-15-UNSAT,0.0310247,0.17537,0.244029,0.356396,0.356301
967284314db359bd66bb86e8a03e7d2e-case15.normalised,0.0952829,0.271873,0.321326,0.46106,0.458569
3f3ac7a6ff729d9a274206abeb85bcf9-satsgi-n25himBHm27-p0-q250,0.0181286,0.0,0.480392,0.505151,0.5
84ad74b9d4d90442808da4e628252b34-x9-07003.sat.sanitized,0.108541,0.0468149,0.327164,0.529081,0.497536
3d485f7153c8f84f932bd15a8e0654ae-vmpc_27,0.0960517,0.00186803,0.263219,0.420619,0.429952
f41aab0b5914dd281d7c667057509bcf-fdmus_b20_378,0.0925688,0.200484,0.236854,0.496808,0.46184
5296cf38e467fb9367f311d132ce66d4-okgen-c3150-v700-s2128357857-2128357857,0.0,0.154078,0.21709,0.334233,0.333761
3427d3098a0c074f61f59f494deb358b-unif-k3-r4.25-v440-c1870-S332478069-041,0.0,0.157258,0.217025,0.33505,0.334292
39a540699238974e7080cf5a8011eba8-prime_a16_b16,0.116253,0.181593,0.18409,0.472228,0.400853
e5c5d060b1d87cb7280327f30f909719-hgen5-v150-s1806439773,0.05,0.0141721,0.0157895,0.28241,0.281952
2fea6a7c016115a1b9dac63b8405212e-bf1355-621,0.127306,0.246215,0.301273,0.489483,0.465759
b3167d999edd81291f33636464f2f8e6-Folkman-190-104806020.sanitized,0.0,0.794021,0.158509,0.348487,0.333333
13ad8e4f8453f77760e0f3da0a3b941f-gt-016.shuffled-as.sat05-1291,0.0290803,0.0590876,0.15923,0.351311,0.342468
80d8c77f6cab179d469462221f3f624a-clqcl_30_11_10.normalised,0.0421418,0.377788,0.667095,0.373027,0.373961
f54de5fbabb6644bf3c12da6c1c8ef59-ferry8_v01a.renamed-as.sat05-4006,0.138372,0.289796,0.497246,0.517289,0.500657
9186268c217829bdb23cb3362b61d138-lksat-n1100-m7545-k4-l4-s273157162.used-as.sat04-924,0.0,0.274658,0.278451,0.289563,0.273561
e929f53f5bd9da191079e5d1e4e0a890-fdmus_b21_166,0.0929034,0.20832,0.246304,0.496626,0.462132
4d965aa7dbd6e7ae8bd89dfd16f55ac6-gencnf-k6-r44.3-v108-c4784-05-S2103231893.used-as.sat04-215,0.0,0.0300113,0.0466279,0.187451,0.176716
1b72d2cd3e978b7ad976b6f1d2174dd4-edges-070-3-10062999-36,0.0817942,0.0142857,0.166667,0.5,0.5
9b898146eb171d00db6a1c660e95011d-combined-crypto1-wff-seed-8-wffvars-450-cryptocplx-40-overlap-2,0.154051,0.560174,0.55617,0.271769,0.226195
1f33569c32de4c55d324b558e43d1d90-fdmus_b17_387,0.0931076,0.193836,0.233533,0.515341,0.464787
04dcc4912a16549fc97d918545b68af5-x9-03082.sat.sanitized,0.108387,0.0508154,0.329713,0.528976,0.4976
6744c955b2749532725f73b50422f3ef-fdmus_b22_236,0.0929881,0.211462,0.24844,0.486455,0.455797
baf37d0edd0f0b65f46538658b2af6f1-x9-09028.sat.sanitized,0.108565,0.0487071,0.328018,0.529049,0.497492
369196e2e98718bca4c038429b39e2d7-x2_64.shuffled-as.sat03-1603,0.00131405,0.00261075,0.00261075,0.4695,0.334511
531c9171608d1ac9619c939f63c4a49d-unif-k7-r85-v180-c15300-S1805843968-06,0.0,0.0217429,0.0305315,0.158028,0.150241
6829fcf28d829edc9d72ff279234bc42-fdmus_b22_605,0.0922919,0.19397,0.227369,0.496404,0.45833
d4bbc6a084863f9b600c5b8274ca3535-okgen-c2500-v500-s811024080-811024080,0.0,0.14506,0.205234,0.334457,0.333962
1f95fd46deda116c2c96aaeea7092f04-unif-r4-v500-c2000-05-S2050806279.used-as.sat04-5,0.0,0.154743,0.220999,0.334738,0.334083
66c1779436306fd4942f4ad62fa80e8a-fdmus_b22_173,0.0928399,0.208067,0.246179,0.49225,0.460766
8894ee0505a371b9c72ab8b98c380bce-sp5-21-15-bin-nons-flat-noid,0.0346613,0.661183,0.745602,0.500265,0.500294
1940870a33d7938473cfc4c62970fa54-unif-r4-v600-c2400-03-S703123123.shuffled-as.sat03-1147,0.0,0.166881,0.229658,0.334405,0.333919
d1c58f0e2b39277801a35dff49ca5712-bench_1388.smt2,0.0942855,0.268127,0.270854,0.448904,0.394819
37cfdf6c1a995c23ad3de782f28574d1-fdmus_b15_287,0.0936744,0.211244,0.250536,0.496668,0.463046
2d8810d3ecf6f1281892d1fbeb4a3cfd-x9-05054.sat.sanitized,0.108364,0.0523756,0.33057,0.528943,0.4976
8203f2691fce0131009af80e43462813-bench_3772.smt2,0.0901344,0.244958,0.239617,0.45165,0.395099
743a22c542269fc362cf8816f84e868c-unif-r4.25-v650-c2762-06-S747370896.used-as.sat04-86,0.0,0.153282,0.216937,0.334357,0.333866
45c5376d5b90ec10c21884b463ae837b-hwb-n26-03-S540351185.shuffled-as.sat03-1624,0.0759242,0.28722,0.287242,0.409308,0.359374
95ee4af256f84b50aae14f8f620850a5-Break_triple_08_30.xml,0.134503,0.331601,0.371237,0.501495,0.487991
f181ce80b20939b3e794cbc57ababbf8-c5315-s.shuffled,0.11177,0.23335,0.262136,0.521057,0.473755
fdb0a60e8dab4e93c21fb397b9594e02-satsgi-n23himBHm25-p0-q219,0.0195405,0.0,0.478723,0.505613,0.5
f636a9e5dacb4bc0a7ed99842c6026fe-x9-08040.sat.sanitized,0.10851,0.049468,0.328608,0.529027,0.497531
f006348ec614d3f4e216bc86dd7637b8-mp1-ps_5000_21250_3_0_0.6_0_1.45_8,0.0,0.314714,0.349085,0.333638,0.333459
86dbc31f47b9718fe09e808ab3fe0e87-x9-03027.sat.sanitized,0.10866,0.0433574,0.324957,0.529166,0.497469
5d382d0e49db2b6f8e5eb1810ff77ee7-fla-barthel-400-2,0.0,0.143922,0.226838,0.335195,0.334287
fc267a0118ccc45a5c38b3da5e6d21cc-4col120_9_7.shuffled,0.00207612,0.000676613,0.000685288,0.52381,0.341317
9b1b5a12ada93ba9eb0eef16bee8dd99-unif-k4-r9.931-v920-c9137-S8416917350073733243,0.0,0.0905611,0.128393,0.251244,0.250601
b679a8265fde5c97cddaac667d3532ce-unif-k3-r4.267-v2000-c8534-S2616206865114565497,0.0,0.156306,0.221949,0.3337,0.333532
6e8c0c5ccb66d98b738314d9e841ade0-e_rphp056_05,0.0197254,0.624613,0.634235,0.341347,0.33549
56de26587132838f6593941d6968fa60-fdmus_b20_413,0.0926207,0.202218,0.239198,0.494026,0.461226
16fd1348004a14687411645bcbffddd2-bench_11826.smt2,0.0884461,0.245692,0.251915,0.4476,0.396953
216ef6f8fbc13be2b1370596bf9af09e-x9-05026.sat.sanitized,0.108432,0.0509612,0.329633,0.528981,0.497568
37fab6091c16d340d29bd58e3af981c9-bench_1204.smt2,0.0946194,0.268984,0.27161,0.447841,0.394239
bca01a49805df3399a0438191019e417-SCPC-700-87,0.668036,0.130969,0.34429,0.406617,0.203722
d9fe50de72fb34ea94518c32d8f3077c-hitag2-7-60-0-0xe8fa35372ed37e2-80,0.146223,0.556148,0.549609,0.259392,0.2272
3bbba5fb55b34ff9fcc6c1109715bdd0-unif-k3-r4.26-v650-c2769-S1920526651-049.SATISFIABLE,0.0,0.159695,0.224253,0.3343,0.333884
e12874b16df577b301608d03731595d8-rphp5_085_shuffled,0.0467869,0.602247,0.781461,0.320105,0.313165
b5a0a99f3a517c747b716a4574042d06-fdmus_b17_850,0.0936946,0.216968,0.260938,0.488869,0.458973
817e3b4ad407607e2f269e248409a0d0-unif-k5-r21.3-v100-c2130-S367498571-066,0.0,0.0526648,0.0796094,0.217078,0.208306
dee1bc5b63b777388d2d6fd0a087c3a1-5col140_15_3.shuffled,0.0368565,0.000268764,0.189385,0.552508,0.328449
079b877e6d9da81bd36fc7bf8a812aa2-7cnf20_90000_90000_10.shuffled,0.0,0.0111916,0.0178986,0.357677,0.228831
f556bf8f96f824a4cdcb31a4c4945b34-OKgenerator_s0=32s1=18n=12000l=3cp=50400-Dnr0=0nr1=6-o.shuffled-as.sat05-1655,0.0,0.156891,0.219735,0.333395,0.33337
cfa7bc3d68a25458f5f5900ec4b456d9-hgen8-n180-01-S1524349002.shuffled-as.sat03-880,0.101561,0.253041,0.311591,0.502336,0.5
3f4bd4624e4cf3768ff03f604d51491b-unif-k5-r21.3-v90-c1917-S559732886-091,0.0,0.0523978,0.0740665,0.218941,0.209191
6bd8d4a89038f73228dc9d9273b2c5c5-bench_8769.smt2,0.109446,0.277158,0.29037,0.457565,0.403908
3ea7b703268b83ee2a57e593129a05f2-hanoi4.shuffled,0.121978,0.281257,0.404674,0.469166,0.464273
ce33ce01e2482af69979c70666de29fa-x9-06037.sat.sanitized,0.108548,0.0482717,0.327865,0.529054,0.497511
00d1fe07ab948b348bb3fb423b1ef40d-lec_mult_KvW_12x11.sanitized,0.0961577,0.220842,0.253917,0.513443,0.459208
ea81801c24a316592671476e1d4f1a6e-3col40_5_8.shuffled,0.0666133,0.00431571,0.125875,0.608355,0.390244
4f7946ecda890ecf9b731c399cbead62-bench_8667.smt2,0.106356,0.279101,0.291147,0.450008,0.401838
076fba8945d3a54a06f326474477077d-mrpp_6x6#12_9,0.161661,0.344253,0.433441,0.452513,0.440804
38e076c4d54dc5df7c48edc8f20f747a-bf1355-152,0.127294,0.247776,0.301983,0.489392,0.465859
15a0ff858513e4db318ca72151aaac93-hypercube7.shuffled-as.sat03-1437,0.0,0.0,0.0,0.248532,0.219512
c6464fe735052fb5d71cd13398c05a3d-okgen-c1912-v450-s243113776-243113776.shuffled-as.sat03-1701,0.0,0.156726,0.220943,0.334726,0.333881
82dfbf9a38196c7e58a63c6fad216781-x9-11041.sat.sanitized,0.108525,0.0475004,0.327567,0.529073,0.497549
f5076f06d3ce3c6e3e45c1393ab0a73f-gensys-brn002.shuffled-as.sat05-2746,0.1902,0.156823,0.528126,0.293834,0.288782
a14113d0716b3cba76b51f5c07b5f185-bench_2385.smt2,0.0933472,0.263234,0.264215,0.450105,0.39468
e90c47854301126a15d599fb323b21bc-WS_400_24_90_10.apx_1_DC-AD,0.123629,0.238342,0.459734,0.492731,0.484559
17532fb8bed9cc868745b408054e41c3-3col200_5_5.shuffled,0.057482,0.000922573,0.125191,0.601699,0.383947
b0eb84246bf661e26b25357c35bc4f55-Break_14_36.xml,0.13298,0.331109,0.367939,0.50269,0.48769
3cdd04e9d6d3a1d98538bb41ebccd09d-unif-k5-r21.3-v130-c2769-S1513299405-10.SAT.shuffled,0.0,0.0510515,0.0737398,0.212945,0.206402
c12d5e3213fbe4071aa8a64618c67445-sgen1-sat-100-100,0.166667,0.0,0.166667,0.481605,0.460432
9a8546564631081cdfd3ead12990c266-Urquhart-s3-b8.shuffled,0.0929893,0.313723,0.313723,0.330358,0.275669
099080d1d70f26f07270d7e6faa78f32-glassybp-v648-s1025890814,0.0,0.0,0.152034,0.334462,0.333886
9b1d8373c4806fcdce6668864a7f19ac-fdmus_b21_372,0.0925278,0.20246,0.240227,0.502958,0.463664
bf0808610572b64e5ab5f334a7c55fbc-bench_17245.smt2,0.106735,0.277089,0.28748,0.450372,0.401612
6ece7e58a2a28aaf440e8c65768214fc-x9-08025.sat.sanitized,0.108548,0.0482759,0.327867,0.529053,0.497511
310e62b309d4d62e366b97f4c2a1709f-unif-k4-r9.931-v800-c7945-S7502674457061446269,0.0,0.0872233,0.125583,0.251408,0.250694
f9b622397836cfacc8839fcff0c63196-unif-k3-r4.2-v4000-c16800-S1178874381-13,0.0,0.156966,0.220524,0.333513,0.333434
b15976296ff876956f98444866a50bb6-WS_400_32_90_70.apx_1_DC-ST,0.126046,0.234859,0.456412,0.493533,0.485912
adc0e91d4315345c841165daf3eda3a8-bench_1785.smt2,0.0943635,0.268459,0.271029,0.448561,0.394594
7e324da0157cbe8f78720af1d39e4db1-x9-04057.sat.sanitized,0.108573,0.044865,0.326065,0.529104,0.497513
f8a58c5589cddd9092bda642ee45bf8e-div-mitern170,0.153419,0.35685,0.36807,0.381408,0.369216
12321c17cf6c993cf4cbd32756d33ce9-unif-k7-r87.79-v100-c8779-S2213515677066120114,0.0,0.0235945,0.0326004,0.171509,0.156501
e72a813013f4d6fe5b9c3d4ad3659b4d-fphp-016-015.shuffled-as.sat05-1230,0.0287567,0.0,0.466667,0.508178,0.5
32c362d1c770a4eb66a5c78346c5e917-gensys-brn100.shuffled-as.sat05-2844,0.223139,0.402019,0.624081,0.291815,0.28695
180ab3bc9bced515334501f2730b1bdf-gencnf-k4-r9.88-v155-c1531-08-S31017031.used-as.sat04-158,0.0,0.0961695,0.132901,0.257576,0.253728
29953336ecd740fa8b1d1df20b41f758-x9-09008.sat.sanitized,0.108449,0.0496774,0.328931,0.529008,0.497572
5d7a6a3c950434a56390ecee4605bd58-bench_7140.smt2,0.107017,0.278135,0.290408,0.452089,0.402252
679e28f1d5430975c50113ea36306d19-x9-08079.sat.sanitized,0.108621,0.0456935,0.326287,0.529096,0.497457
1e86219ba6cd293f4eab9a4c606257c0-unif-k3-r4.25-v500-c2125-S645163129-012,0.0,0.152098,0.213991,0.334566,0.333929
10b0d03ecca321419dd218dad9ff8986-unif-k3-r4.267-v517-c2206-S1151100378002505658,0.0,0.152425,0.215224,0.334746,0.334032
ee27a952f07504974ae2af40479a23b4-unif-c700-v350-s822102181,0.0,0.222835,0.28807,0.334834,0.334172
c53a86d4ef78ce916bc63bfa4e84aa35-unif-k7-r87.79-v112-c9832-S3760299964096617842,0.0,0.0225043,0.0328417,0.168145,0.154967
f4eacce05e17ce620531258ad1916e19-unif-k7-r89-v60-c5340-S1458986015-022.SATISFIABLE,0.0,0.0236954,0.032731,0.194187,0.166516
72d3e22687e7913644f17c8b59fcafb6-ezfact48_3.shuffled,0.0495417,0.141883,0.146505,0.391051,0.342123
2604532388bbb5b79e8e467dcfb13005-mrpp_6x6#10_20,0.15676,0.323912,0.435828,0.450888,0.442081
4d7fbfea9708c124742d41c1d5f54ef6-5cnf_4300_4300_080.shuffled,0.0227404,0.00978974,0.0137377,0.230684,0.21972
8fd33b2faf575e339f1897322193e923-x9-11076.sat.sanitized,0.108418,0.0527978,0.3306,0.528942,0.497553
096d6ff0af6c9d90f175f39d64ecb26b-bench_5284.smt2,0.0903289,0.261231,0.268794,0.443414,0.393089
a163329a3cef7711ec9913151d4ac5be-unif-k5-r21.117-v385-c8130-S2125226504726434206,0.0,0.0525961,0.0771149,0.20422,0.20214
4457b7904d1c3011f2ff4cc8005774b4-qg7-10.shuffled,0.0994441,0.0062389,0.228837,0.410603,0.415606
d9e46d209f1e4edd310b986fb5c92382-fdmus_b21_236,0.0929757,0.210938,0.247675,0.486391,0.455732
527c5c1bc9771bdeee6861e5cf38f01a-hgen1-v250-s931096252,0.0,0.0263269,0.0357143,0.333333,0.333333
865eba16b11aade62f5d0e4c43d85760-fdmus_b20_234,0.0936184,0.224307,0.264623,0.483845,0.455101
c875b4991b2d8d0bfb97b4acba6bee36-unif-k5-r20-v800-c16000-S1797123396-073,0.0,0.0572316,0.0795632,0.202005,0.200996
3f145000bcccf0ed6316a0511f632ac0-unif-k4-r9.931-v800-c7945-S1251600453362235596,0.0,0.0877251,0.126138,0.251364,0.250713
ad665eb8fa87d22af47a294377c92a1b-unif-k4-r9.931-v2150-c21352-S5626512439144494001,0.0,0.0876548,0.125661,0.250502,0.250244
c1c5f27a2c47486a745e7aa3516fb24d-ccp-s8-facto4,0.0115873,0.419608,0.651978,0.347482,0.34797
7f18a125fbc98154dd6c649ad2b43042-gencnf-k5-r21.5-v170-c3655-02-S741844046.used-as.sat04-202,0.0,0.0523096,0.0768857,0.209746,0.204834
c8feaa9803b904cdee90694c654147f2-aes_24_4_keyfind_5-sc2014,0.143033,0.462055,0.464907,0.421118,0.276543
b6d83b152cd7f9a83c7993e29ca07faf-shuffling-1-s936521956-of-bench-sat04-318.used-as.sat04-459,0.0145527,0.283905,0.317826,0.519051,0.309324
f8ad493b11bf0692c1f3919642cebdb1-PancakeVsInsertSort_9_3,0.14753,0.385016,0.399565,0.401487,0.369419
0d9ad4c261d9d449416b4b69f9fe43d1-unif-k3-r4.26-v600-c2556-S1245124682-071.UNKNOWN,0.0,0.163295,0.230186,0.334453,0.333952
d69a1c7b5b35e06b81cf16430fb59f8b-fdmus_b20_256,0.0929662,0.210863,0.247495,0.485226,0.455172
ff412976f8fc100b7d0cba2b2a37f942-x9-07027.sat.sanitized,0.108512,0.048196,0.327965,0.529048,0.497541
b023ea0eb9adbd9182c01d7e2d443289-mp1-tri_ali_s11_c35_bail_UNS,0.0594927,0.303756,0.470387,0.372447,0.359556
0cde4f22de8c11325ceadc0a1f87f161-hid-uns-enc-6-1-0-0-0-0-30547,0.365156,0.258678,0.357179,0.378547,0.341977
bc8880c4fb7cf29c03b5fef797d89924-unif-k3-r4.25-v420-c1785-S1528023000-027,0.0,0.146618,0.210651,0.334998,0.334166
d3de51ae68d94c85e62d6d4e84de96f0-fla-komb-400-4,0.0,0.136016,0.200262,0.335129,0.334361
d5654f7dfca2737a82b1d8b070b29878-glassy-v300-s781916740,0.0,0.0,0.125235,0.335472,0.33436
e051e1f601d73bab2d36a56b41332abc-unif-r4.25-v650-c2762-09-S831298964.used-as.sat04-89,0.0,0.157083,0.218857,0.334195,0.333891
ed1e2a3957bbca9a49088135af280cd5-OKgenerator_s0=32s1=37n=180l=7cp=15300-Dnr0=0nr1=9-o.shuffled-as.sat05-1615,0.0,0.0234738,0.0321512,0.158019,0.150244
ba27e0aaf1823fdf5efaf53763b0853c-unif-k3-r4.26-v550-c2343-S927210717-059.SATISFIABLE,0.0,0.153858,0.220706,0.334499,0.333913
9a0580bd1b47f1a06968a8c891df61db-5col160_15_8.shuffled,0.0367012,0.000235821,0.189395,0.552412,0.328387
a51680b6ac045d8705cfb3e8b1377ee2-mod2c-rand3bip-sat-210-1.shuffled-as.sat05-2473,0.0621041,0.123634,0.128283,0.467832,0.332856
b4e8bea8d149621ff8c8986c24837ab8-hgen5-v150-s1820487564,0.05,0.0129791,0.0157895,0.28241,0.281775
0ac25ddbff4e115e55db5b841a894122-bench_155.smt2,0.0934443,0.262641,0.263115,0.450494,0.394998
c95b99696ef0a53e0e5ebf0e0b1f04d4-unif-k4-r9.931-v2060-c20458-S5787440555378626605,0.0,0.0909277,0.126452,0.250539,0.250253
67225fd66f9e03b557e2d3b24afe4df2-fdmus_b20_138,0.0928578,0.208507,0.246828,0.493665,0.461372
9cd73dad5fe2bbfc7a62bc3dc039ba41-mod2-3cage-unsat-9-6.shuffled-as.sat05-2581,0.0,0.0,0.0,0.466667,0.333333
bb43cbdbab5ec655caeb366d5b862d42-fdmus_b17_882,0.0933362,0.205614,0.247117,0.487652,0.460282
65684245ea64e84fc3043e7beb68d707-unif-k3-r4.26-v350-c1491-S761041117-050.UNKNOWN,0.0,0.145005,0.20866,0.335291,0.334212
92dca1683b78f5de8e7591f94e9aa948-6cnf20_28000_28000_2.shuffled,0.0,0.0226491,0.0357443,0.325123,0.232448
0662df257be6c6d0691729cb23a17386-7cnf30_80000_80000_4.shuffled,0.0,0.0157885,0.0210293,0.265196,0.194946
900e1168d8e23c5cfdf0a613456b1a96-unif-k7-r89-v75-c6675-S1469277938-19.UNSAT.shuffled,0.0,0.0227812,0.0341546,0.182458,0.161433
bca98a8a43b34698cf30f80129a65844-unif-k5-r21.117-v345-c7285-S3583993758450927627,0.0,0.0568278,0.0796912,0.204708,0.202358
5fddbce456cf246c634ddfe08b68aefa-gencnf-k9-r357-v46-c16422-02-S1314785596.shuffled-as.sat03-1809,0.0,0.00959624,0.0198061,0.220559,0.157881
60b1e017b43e5af60b3a9694d2d7c567-x9-09085.sat.sanitized,0.108461,0.0533217,0.330711,0.528945,0.497525
73c6f7c4b680ef3f861404b6ed752556-fdmus_b22_493,0.0927771,0.205986,0.242803,0.493231,0.461237
ee08e5cb72ebb249a348ffc32b479f96-satellite2_v01i.renamed-as.sat05-3988,0.0804753,0.17117,0.498034,0.503637,0.500563
634f8e3bf9a1109c262f96f0ec95f909-unif-k7-r89-v50-c4450-S324945930-048.UNKNOWN,0.0,0.021008,0.0334446,0.20664,0.171795
2d6f39e26da307347bd9236746968467-unif-k5-r21.3-v100-c2130-S20037494-023.SATISFIABLE,0.0,0.0543211,0.0752066,0.216985,0.208355
6170d8f717dcb97e20f9ce5fd804bc27-satch2ways20u,0.258617,0.408111,0.460517,0.466763,0.423957
2d5018a8cd1b2f5dc0c9855befa9551f-VanDerWaerden_2-3-22_464,0.317437,0.148563,0.183332,0.324561,0.293746
ff3fb90712683b3e0f722c5c3f38818c-worker_50_50_30_0.8,0.0392613,0.102939,0.505273,0.5,0.5
8faf32d644a50d878dd2c559cc65e364-unif-k3-r4.25-v520-c2210-S247943532-069,0.0,0.160651,0.225227,0.334565,0.334025
b55ce0ea393d42890235c833b5a0ec6e-bench_16566.smt2,0.108589,0.307787,0.322491,0.401393,0.391209
f1e4d1002a67ce37bbdd9d75460253b1-Schur_160_5_d40,0.0276463,0.177741,0.579405,0.350979,0.351008
30325112ff00a2b87ff7d9dad2caffd6-bench_2868.smt2,0.0945343,0.269098,0.271983,0.448072,0.394362
84a8206cf6acbff0c8835484ccce69a7-fdmus_b17_852,0.0936807,0.21686,0.260869,0.488651,0.458431
369e0ce713b3a982de4db429878d95b1-fdmus_b17_874,0.0933746,0.206108,0.247669,0.48802,0.461803
f1b2d3d81fa9a631fcffe90fbd913aeb-mod2-3cage-unsat-11.shuffled-as.sat05-2572,0.0,0.0,0.0,0.466667,0.333333
efb0e131c735eb8d1902f14925c3a2e3-e_rphp035_05-sc2018,0.0294537,0.601619,0.616389,0.346384,0.337153
545566b1c8caf35f517b55ebdec5a117-mp1-ps_5000_21250_3_0_0.8_0_1.55_2,0.0,0.384175,0.410804,0.333733,0.333545
7e6c50fca3fa82baa5934ea7b170c368-par32-2-c.debugged,0.0237536,0.337726,0.336906,0.360921,0.339527
e7dc8b4ce4d90ac4ccb3c81991b7fba9-fdmus_b17_843,0.0937478,0.217354,0.261156,0.489385,0.460556
67b732e7af97df79ed0c6b2ea8335b2a-unif-k4-r9.931-v1730-c17181-S4062588158366767254,0.0,0.087826,0.124103,0.250649,0.250335
fe72dc4e347c85a890006b753a9e65b0-x9-08062.sat.sanitized,0.108457,0.0526861,0.330409,0.52895,0.49753
c02b3f9005bd3dd8f4d1e0e9ea62e7ab-bench_3463.smt2,0.094511,0.268764,0.271222,0.448228,0.394445
c4fb56d46f5c3bbe10f41ba782a0142a-2pipe_q0_k,0.266178,0.490531,0.562515,0.475074,0.450478
9d848f7b8ac6b0cfc135c56be3f4f20d-simon-r18-1.sanitized,0.073125,0.214236,0.216291,0.450743,0.383459
